depth,gate_count,num_qubits,cx_count,remote_gate_count,teleportation_count,profile,bell_fidelity,latency,waiting_time,link_loss,gate_error,readout_error,output_fidelity
16,77,7,1,1,1,Average,0.9294,45.52,22.76,0.0682,0.017661475860496073,0.011468548688168845,0.941935
16,77,7,1,1,1,Average,0.9294,45.52,22.76,0.0682,0.017661475860496073,0.011468548688168845,0.930512
16,55,6,1,1,1,Good,0.9742,16.68,8.34,0.0267,0.006452344319095443,0.005730405726401943,0.983627
16,55,6,1,1,1,Good,0.9742,16.68,8.34,0.0267,0.006452344319095443,0.005730405726401943,0.976877
13,99,8,1,1,1,Good,0.979,18.15,9.07,0.0187,0.005238895502661128,0.006759760186339468,0.922983
13,99,8,1,1,1,Good,0.979,18.15,9.07,0.0187,0.005238895502661128,0.006759760186339468,0.922908
21,72,6,3,3,3,Poor,0.8857,52.56,26.28,0.1173,0.028579672398783534,0.018864634160678476,0.956933
21,72,6,3,3,3,Poor,0.8857,52.56,26.28,0.1173,0.028579672398783534,0.018864634160678476,0.962148
13,39,5,1,1,1,Poor,0.8579,95.26,47.63,0.1441,0.0355275783361228,0.022587654854691726,0.942756
13,39,5,1,1,1,Poor,0.8579,95.26,47.63,0.1441,0.0355275783361228,0.022587654854691726,0.939078
21,103,8,2,1,1,Excellent,0.9863,8.87,4.44,0.0093,0.003423053667949205,0.0018118494125464683,0.928994
21,103,8,2,1,1,Excellent,0.9863,8.87,4.44,0.0093,0.003423053667949205,0.0018118494125464683,0.917506
10,64,7,1,1,1,Poor,0.9319,73.66,36.83,0.0724,0.0170179252196086,0.016773396057040327,0.980182
10,64,7,1,1,1,Poor,0.9319,73.66,36.83,0.0724,0.0170179252196086,0.016773396057040327,0.978778
21,88,5,1,1,1,Poor,0.8954,96.39,48.2,0.1017,0.026141822045707475,0.02145158449367993,0.988729
21,88,5,1,1,1,Poor,0.8954,96.39,48.2,0.1017,0.026141822045707475,0.02145158449367993,0.984243
11,43,6,1,1,1,Average,0.9319,37.8,18.9,0.0641,0.017030336302694266,0.007658482062589782,0.977109
11,43,6,1,1,1,Average,0.9319,37.8,18.9,0.0641,0.017030336302694266,0.007658482062589782,0.970836
10,34,4,1,1,1,Poor,0.9273,74.63,37.32,0.0774,0.018171150417652077,0.02712147739127839,0.961489
10,34,4,1,1,1,Poor,0.9273,74.63,37.32,0.0774,0.018171150417652077,0.02712147739127839,0.961715
15,56,5,1,0,0,Average,0.9353,40.36,20.18,0.0667,0.0161808747416321,0.012328465853452519,0.988169
15,56,5,1,0,0,Average,0.9353,40.36,20.18,0.0667,0.0161808747416321,0.012328465853452519,0.991897
15,37,5,2,1,1,Average,0.926,23.0,11.5,0.0699,0.018507290880070415,0.007316109753511151,0.98434
15,37,5,2,1,1,Average,0.926,23.0,11.5,0.0699,0.018507290880070415,0.007316109753511151,0.976173
12,27,4,1,1,1,Good,0.9734,18.97,9.49,0.0265,0.006645054386545418,0.004069321173231904,0.986322
12,27,4,1,1,1,Good,0.9734,18.97,9.49,0.0265,0.006645054386545418,0.004069321173231904,0.985034
15,81,8,2,1,1,Good,0.9755,10.65,5.32,0.0221,0.006130883107844681,0.005573856108667706,0.925601
15,81,8,2,1,1,Good,0.9755,10.65,5.32,0.0221,0.006130883107844681,0.005573856108667706,0.922345
13,58,7,1,1,1,Average,0.9376,20.96,10.48,0.0641,0.015609042890217611,0.012559270171681661,0.956219
13,58,7,1,1,1,Average,0.9376,20.96,10.48,0.0641,0.015609042890217611,0.012559270171681661,0.953271
15,95,8,1,1,1,Average,0.9366,39.6,19.8,0.0626,0.01585145622114484,0.01444397677392513,0.929765
15,95,8,1,1,1,Average,0.9366,39.6,19.8,0.0626,0.01585145622114484,0.01444397677392513,0.917118
16,51,6,2,2,2,Good,0.9836,12.41,6.2,0.013,0.0041055568935288445,0.0033178125041350153,0.981698
16,51,6,2,2,2,Good,0.9836,12.41,6.2,0.013,0.0041055568935288445,0.0033178125041350153,0.979998
13,48,6,1,1,1,Poor,0.9216,71.77,35.88,0.0798,0.019591592508754085,0.029138680957813634,0.95514
13,48,6,1,1,1,Poor,0.9216,71.77,35.88,0.0798,0.019591592508754085,0.029138680957813634,0.949531
15,78,8,2,1,1,Good,0.9755,18.96,9.48,0.0231,0.006120384985788541,0.004563177114471453,0.920018
15,78,8,2,1,1,Good,0.9755,18.96,9.48,0.0231,0.006120384985788541,0.004563177114471453,0.925328
8,29,6,1,0,0,Excellent,0.989,5.16,2.58,0.0085,0.002752214063220987,0.0013731249840932907,0.988368
8,29,6,1,0,0,Excellent,0.989,5.16,2.58,0.0085,0.002752214063220987,0.0013731249840932907,0.990899
11,53,6,2,1,1,Excellent,0.9959,9.35,4.67,0.0016,0.0010339468631611892,0.001186432666881296,0.985721
11,53,6,2,1,1,Excellent,0.9959,9.35,4.67,0.0016,0.0010339468631611892,0.001186432666881296,0.991649
10,37,6,1,0,0,Excellent,0.9986,9.42,4.71,0.0024,0.001,0.002914125223127936,0.993182
10,37,6,1,0,0,Excellent,0.9986,9.42,4.71,0.0024,0.001,0.002914125223127936,0.988426
7,28,7,1,0,0,Excellent,0.9959,8.16,4.08,0.0071,0.001027891481818366,0.0017460477849420876,0.979637
7,28,7,1,0,0,Excellent,0.9959,8.16,4.08,0.0071,0.001027891481818366,0.0017460477849420876,0.981835
12,51,7,1,0,0,Good,0.98,11.48,5.74,0.0236,0.0050073433403071965,0.005976209834366475,0.962985
12,51,7,1,0,0,Good,0.98,11.48,5.74,0.0236,0.0050073433403071965,0.005976209834366475,0.966054
18,60,6,2,1,1,Good,0.974,14.35,7.17,0.029,0.006498386085463992,0.004819810001973585,0.976832
18,60,6,2,1,1,Good,0.974,14.35,7.17,0.029,0.006498386085463992,0.004819810001973585,0.982903
15,87,8,2,2,2,Poor,0.9025,52.23,26.11,0.0966,0.02438376738790421,0.024405640993090616,0.899702
15,87,8,2,2,2,Poor,0.9025,52.23,26.11,0.0966,0.02438376738790421,0.024405640993090616,0.906662
20,79,7,3,3,3,Good,0.9705,19.23,9.62,0.0267,0.007366761988634535,0.004058802017577961,0.958568
20,79,7,3,3,3,Good,0.9705,19.23,9.62,0.0267,0.007366761988634535,0.004058802017577961,0.956817
13,35,4,1,1,1,Excellent,0.9892,6.11,3.05,0.0082,0.0027063179025849093,0.0010045008276404553,0.99621
13,35,4,1,1,1,Excellent,0.9892,6.11,3.05,0.0082,0.0027063179025849093,0.0010045008276404553,0.994045
8,19,4,2,1,1,Average,0.9384,36.06,18.03,0.066,0.015395146659937298,0.007130747228965272,0.986611
8,19,4,2,1,1,Average,0.9384,36.06,18.03,0.066,0.015395146659937298,0.007130747228965272,0.982852
7,29,6,2,1,1,Poor,0.9145,99.44,49.72,0.0871,0.02136506961137727,0.01931335707526745,0.967593
7,29,6,2,1,1,Poor,0.9145,99.44,49.72,0.0871,0.02136506961137727,0.01931335707526745,0.962481
13,28,4,1,1,1,Poor,0.9042,78.04,39.02,0.0963,0.02395908955040929,0.018003856168785467,0.981329
13,28,4,1,1,1,Poor,0.9042,78.04,39.02,0.0963,0.02395908955040929,0.018003856168785467,0.987349
13,45,6,3,1,1,Poor,0.9221,51.03,25.52,0.0804,0.01947402392919434,0.018872898277158583,0.94983
13,45,6,3,1,1,Poor,0.9221,51.03,25.52,0.0804,0.01947402392919434,0.018872898277158583,0.940629
14,61,6,2,2,2,Poor,0.8982,58.09,29.05,0.1041,0.025456083313912886,0.02042144437480021,0.954916
14,61,6,2,2,2,Poor,0.8982,58.09,29.05,0.1041,0.025456083313912886,0.02042144437480021,0.959293
10,23,4,1,0,0,Excellent,0.9974,9.27,4.63,0.0,0.001,0.0025573297406783616,0.995798
10,23,4,1,0,0,Excellent,0.9974,9.27,4.63,0.0,0.001,0.0025573297406783616,0.996003
11,41,6,2,2,2,Excellent,0.9966,8.82,4.41,0.0034,0.001,0.0026703826007178056,0.980816
11,41,6,2,2,2,Excellent,0.9966,8.82,4.41,0.0034,0.001,0.0026703826007178056,0.982557
9,61,8,2,1,1,Poor,0.9036,83.4,41.7,0.0923,0.0241078410842962,0.026835000413510585,0.9163
9,61,8,2,1,1,Poor,0.9036,83.4,41.7,0.0923,0.0241078410842962,0.026835000413510585,0.91482
11,38,4,1,1,1,Good,0.9815,13.42,6.71,0.0204,0.004636609034531308,0.003776681765278886,0.994953
11,38,4,1,1,1,Good,0.9815,13.42,6.71,0.0204,0.004636609034531308,0.003776681765278886,0.994334
18,63,6,2,2,2,Poor,0.8921,55.18,27.59,0.111,0.026968871444546377,0.018185399714953043,0.956153
18,63,6,2,2,2,Poor,0.8921,55.18,27.59,0.111,0.026968871444546377,0.018185399714953043,0.970812
8,40,8,2,1,1,Good,0.9741,18.35,9.17,0.0287,0.006467067307445978,0.0052298310628783404,0.952234
8,40,8,2,1,1,Good,0.9741,18.35,9.17,0.0287,0.006467067307445978,0.0052298310628783404,0.95649
17,76,6,1,0,0,Good,0.9862,19.0,9.5,0.0107,0.0034616960939410635,0.005283757190567895,0.981794
17,76,6,1,0,0,Good,0.9862,19.0,9.5,0.0107,0.0034616960939410635,0.005283757190567895,0.98456
17,36,4,1,0,0,Average,0.9412,32.47,16.23,0.0635,0.014701231843132184,0.013896054772346096,0.975451
17,36,4,1,0,0,Average,0.9412,32.47,16.23,0.0635,0.014701231843132184,0.013896054772346096,0.967467
10,55,8,2,1,1,Poor,0.8526,74.72,37.36,0.1497,0.036857954368949924,0.020110549977394157,0.938291
10,55,8,2,1,1,Poor,0.8526,74.72,37.36,0.1497,0.036857954368949924,0.020110549977394157,0.933947
13,42,6,1,1,1,Average,0.9484,36.11,18.06,0.047,0.012909059101997855,0.007852593961650908,0.962633
13,42,6,1,1,1,Average,0.9484,36.11,18.06,0.047,0.012909059101997855,0.007852593961650908,0.966574
10,34,6,1,0,0,Average,0.9278,44.47,22.24,0.07,0.018041137238446747,0.013797895992519248,0.976859
10,34,6,1,0,0,Average,0.9278,44.47,22.24,0.07,0.018041137238446747,0.013797895992519248,0.972473
21,46,4,2,2,2,Average,0.949,42.16,21.08,0.0463,0.01275333933736525,0.009281241734490027,0.994891
21,46,4,2,2,2,Average,0.949,42.16,21.08,0.0463,0.01275333933736525,0.009281241734490027,0.994592
9,26,5,2,0,0,Average,0.9337,23.4,11.7,0.069,0.01657639394929658,0.009546493821645283,0.988152
9,26,5,2,0,0,Average,0.9337,23.4,11.7,0.069,0.01657639394929658,0.009546493821645283,0.985911
11,24,4,2,0,0,Good,0.9839,15.82,7.91,0.0116,0.004021497558551329,0.0042459540915926455,0.994553
11,24,4,2,0,0,Good,0.9839,15.82,7.91,0.0116,0.004021497558551329,0.0042459540915926455,0.99654
8,45,8,1,0,0,Average,0.9397,47.19,23.59,0.0563,0.01507790780244131,0.010229198262232656,0.841959
8,45,8,1,0,0,Average,0.9397,47.19,23.59,0.0563,0.01507790780244131,0.010229198262232656,0.838729
15,36,4,1,0,0,Poor,0.9057,54.65,27.32,0.0967,0.023562595212838267,0.017053374506765702,0.991882
15,36,4,1,0,0,Poor,0.9057,54.65,27.32,0.0967,0.023562595212838267,0.017053374506765702,0.994704
18,67,6,1,1,1,Excellent,0.9947,6.32,3.16,0.0059,0.001324158460733138,0.0025882142372068134,0.969404
18,67,6,1,1,1,Excellent,0.9947,6.32,3.16,0.0059,0.001324158460733138,0.0025882142372068134,0.980195
9,41,8,2,1,1,Excellent,0.989,7.35,3.68,0.0073,0.0027552180837614737,0.002475723340470963,0.984254
9,41,8,2,1,1,Excellent,0.989,7.35,3.68,0.0073,0.0027552180837614737,0.002475723340470963,0.978094
14,76,8,1,1,1,Good,0.9845,14.93,7.46,0.0148,0.0038652507198552732,0.005453031828012534,0.925646
14,76,8,1,1,1,Good,0.9845,14.93,7.46,0.0148,0.0038652507198552732,0.005453031828012534,0.929052
12,50,7,1,1,1,Average,0.9547,30.33,15.16,0.0462,0.011318280612739595,0.01428596988787244,0.960232
12,50,7,1,1,1,Average,0.9547,30.33,15.16,0.0462,0.011318280612739595,0.01428596988787244,0.958815
14,54,7,1,0,0,Poor,0.9217,50.07,25.04,0.0792,0.01956537099654218,0.026201784527257403,0.929399
14,54,7,1,0,0,Poor,0.9217,50.07,25.04,0.0792,0.01956537099654218,0.026201784527257403,0.922009
19,61,4,1,1,1,Excellent,0.992,6.71,3.35,0.0045,0.0020002173710627624,0.002295926686906777,0.995419
19,61,4,1,1,1,Excellent,0.992,6.71,3.35,0.0045,0.0020002173710627624,0.002295926686906777,0.997237
17,48,4,1,1,1,Average,0.955,49.32,24.66,0.0451,0.011240081562805315,0.00920051672717403,0.956321
17,48,4,1,1,1,Average,0.955,49.32,24.66,0.0451,0.011240081562805315,0.00920051672717403,0.949559
10,38,5,1,0,0,Good,0.9879,13.89,6.95,0.0138,0.003025360980663222,0.006787060638138758,0.991533
10,38,5,1,0,0,Good,0.9879,13.89,6.95,0.0138,0.003025360980663222,0.006787060638138758,0.990431
21,61,5,2,1,1,Poor,0.8925,97.46,48.73,0.105,0.026868738222651373,0.021499400861216614,0.968953
21,61,5,2,1,1,Poor,0.8925,97.46,48.73,0.105,0.026868738222651373,0.021499400861216614,0.974964
7,21,5,1,1,1,Excellent,0.9918,8.74,4.37,0.0052,0.002051105292060762,0.0012208329719499735,0.989639
7,21,5,1,1,1,Excellent,0.9918,8.74,4.37,0.0052,0.002051105292060762,0.0012208329719499735,0.993065
10,33,6,1,0,0,Average,0.9481,28.38,14.19,0.047,0.01297710382571407,0.013285561785854896,0.9694
10,33,6,1,0,0,Average,0.9481,28.38,14.19,0.047,0.01297710382571407,0.013285561785854896,0.975829
8,37,8,1,1,1,Poor,0.878,67.39,33.7,0.1215,0.030511642612397694,0.025326463564915337,0.922739
8,37,8,1,1,1,Poor,0.878,67.39,33.7,0.1215,0.030511642612397694,0.025326463564915337,0.926134
21,80,6,1,1,1,Poor,0.891,63.48,31.74,0.1084,0.0272616825226642,0.01700230099452426,0.964149
21,80,6,1,1,1,Poor,0.891,63.48,31.74,0.1084,0.0272616825226642,0.01700230099452426,0.976407
21,86,5,2,1,1,Poor,0.8542,60.94,30.47,0.1459,0.03644606262020922,0.02900964384652959,0.978174
21,86,5,2,1,1,Poor,0.8542,60.94,30.47,0.1459,0.03644606262020922,0.02900964384652959,0.975828
14,31,4,1,1,1,Average,0.9401,35.66,17.83,0.0576,0.014969548220435835,0.012266350538520845,0.976133
14,31,4,1,1,1,Average,0.9401,35.66,17.83,0.0576,0.014969548220435835,0.012266350538520845,0.978448
18,63,6,1,1,1,Excellent,0.9865,5.31,2.66,0.0096,0.0033750874482762483,0.0027975513381185133,0.984022
18,63,6,1,1,1,Excellent,0.9865,5.31,2.66,0.0096,0.0033750874482762483,0.0027975513381185133,0.986107
6,27,7,1,1,1,Good,0.9853,19.59,9.79,0.0165,0.003662788938121858,0.005215489549032633,0.985842
6,27,7,1,1,1,Good,0.9853,19.59,9.79,0.0165,0.003662788938121858,0.005215489549032633,0.976867
21,52,4,1,1,1,Good,0.9776,11.87,5.94,0.0247,0.00561089276985291,0.004699394710396758,0.994664
21,52,4,1,1,1,Good,0.9776,11.87,5.94,0.0247,0.00561089276985291,0.004699394710396758,0.99661
12,42,6,2,2,2,Poor,0.8538,83.49,41.75,0.1469,0.03655004056633554,0.020353312577615298,0.950925
12,42,6,2,2,2,Poor,0.8538,83.49,41.75,0.1469,0.03655004056633554,0.020353312577615298,0.956557
21,82,7,1,0,0,Good,0.9871,18.9,9.45,0.0165,0.0032290841779757107,0.004427522613745446,0.964814
21,82,7,1,0,0,Good,0.9871,18.9,9.45,0.0165,0.0032290841779757107,0.004427522613745446,0.950232
16,62,5,1,1,1,Poor,0.8486,61.38,30.69,0.1466,0.03785895747709561,0.016144024070709095,0.976021
16,62,5,1,1,1,Poor,0.8486,61.38,30.69,0.1466,0.03785895747709561,0.016144024070709095,0.993447
19,88,5,1,0,0,Excellent,1.0008,6.02,3.01,0.0041,0.001,0.0011452079281600587,0.990059
19,88,5,1,0,0,Excellent,1.0008,6.02,3.01,0.0041,0.001,0.0011452079281600587,0.993877
12,29,5,2,1,1,Average,0.9639,22.91,11.45,0.0403,0.009019056753428512,0.010273105449693051,0.986034
12,29,5,2,1,1,Average,0.9639,22.91,11.45,0.0403,0.009019056753428512,0.010273105449693051,0.989134
20,99,6,1,0,0,Good,0.9726,10.93,5.47,0.0285,0.006838400724430371,0.0033740406276409566,0.981718
20,99,6,1,0,0,Good,0.9726,10.93,5.47,0.0285,0.006838400724430371,0.0033740406276409566,0.983231
13,72,6,1,1,1,Excellent,0.9939,7.38,3.69,0.0028,0.0015251094267476062,0.0025146527990083226,0.984983
13,72,6,1,1,1,Excellent,0.9939,7.38,3.69,0.0028,0.0015251094267476062,0.0025146527990083226,0.97993
21,45,4,2,2,2,Good,0.9683,17.96,8.98,0.0277,0.007937107506632401,0.005014801817622161,0.995734
21,45,4,2,2,2,Good,0.9683,17.96,8.98,0.0277,0.007937107506632401,0.005014801817622161,0.996871
14,61,5,1,1,1,Excellent,0.9951,7.14,3.57,0.0035,0.0012301478382447106,0.0019047116124076675,0.993385
14,61,5,1,1,1,Excellent,0.9951,7.14,3.57,0.0035,0.0012301478382447106,0.0019047116124076675,0.993854
12,39,5,2,2,2,Good,0.9883,12.95,6.47,0.0112,0.0029327082652169656,0.005474584851697535,0.98842
12,39,5,2,2,2,Good,0.9883,12.95,6.47,0.0112,0.0029327082652169656,0.005474584851697535,0.988459
17,45,5,1,1,1,Average,0.9546,45.04,22.52,0.0473,0.011348432424523852,0.013668957346746714,0.966691
17,45,5,1,1,1,Average,0.9546,45.04,22.52,0.0473,0.011348432424523852,0.013668957346746714,0.964744
21,81,5,2,2,2,Poor,0.9004,50.38,25.19,0.1,0.024908138701802862,0.025266594645705933,0.990904
21,81,5,2,2,2,Poor,0.9004,50.38,25.19,0.1,0.024908138701802862,0.025266594645705933,0.989252
19,47,5,1,1,1,Excellent,0.9897,7.17,3.59,0.007,0.0025837458958190007,0.002427394025329677,0.991531
19,47,5,1,1,1,Excellent,0.9897,7.17,3.59,0.007,0.0025837458958190007,0.002427394025329677,0.991351
20,62,5,2,2,2,Average,0.95,29.47,14.74,0.0543,0.012497280335485444,0.013386416898477645,0.983857
20,62,5,2,2,2,Average,0.95,29.47,14.74,0.0543,0.012497280335485444,0.013386416898477645,0.977078
12,45,4,1,1,1,Poor,0.8678,64.78,32.39,0.1318,0.0330389903738412,0.01636537122071438,0.998198
12,45,4,1,1,1,Poor,0.8678,64.78,32.39,0.1318,0.0330389903738412,0.01636537122071438,0.996692
21,110,8,1,0,0,Poor,0.8859,95.47,47.73,0.1165,0.02851921608453406,0.017028272157851423,0.777698
21,110,8,1,0,0,Poor,0.8859,95.47,47.73,0.1165,0.02851921608453406,0.017028272157851423,0.747891
8,35,6,1,1,1,Average,0.9513,27.83,13.92,0.052,0.012168799030900207,0.0073521484987569274,0.978267
8,35,6,1,1,1,Average,0.9513,27.83,13.92,0.052,0.012168799030900207,0.0073521484987569274,0.979546
10,27,4,1,0,0,Poor,0.8728,53.57,26.79,0.1277,0.031801581047301714,0.02606611666382919,0.993898
10,27,4,1,0,0,Poor,0.8728,53.57,26.79,0.1277,0.031801581047301714,0.02606611666382919,0.993774
6,18,4,1,1,1,Excellent,1.0008,5.42,2.71,0.0016,0.001,0.0022740783927714904,0.997244
6,18,4,1,1,1,Excellent,1.0008,5.42,2.71,0.0016,0.001,0.0022740783927714904,0.994552
8,23,4,1,0,0,Good,0.9733,14.81,7.4,0.0261,0.0066794187279952955,0.00657717721280549,0.997436
8,23,4,1,0,0,Good,0.9733,14.81,7.4,0.0261,0.0066794187279952955,0.00657717721280549,0.996082
7,24,6,1,1,1,Excellent,0.9882,8.6,4.3,0.0099,0.002938897199449897,0.002344357119726502,0.989217
7,24,6,1,1,1,Excellent,0.9882,8.6,4.3,0.0099,0.002938897199449897,0.002344357119726502,0.995013
15,67,8,3,1,1,Average,0.9697,27.82,13.91,0.0334,0.0075684897049359545,0.01180278633047006,0.906035
15,67,8,3,1,1,Average,0.9697,27.82,13.91,0.0334,0.0075684897049359545,0.01180278633047006,0.891767
21,104,8,5,2,2,Average,0.9294,34.73,17.37,0.0664,0.01766102628635935,0.00840579973604423,0.872783
21,104,8,5,2,2,Average,0.9294,34.73,17.37,0.0664,0.01766102628635935,0.00840579973604423,0.86228
19,107,8,3,1,1,Poor,0.8771,51.31,25.66,0.1179,0.03072724399583021,0.018919279450825537,0.885742
19,107,8,3,1,1,Poor,0.8771,51.31,25.66,0.1179,0.03072724399583021,0.018919279450825537,0.907174
17,54,4,2,1,1,Average,0.9544,35.9,17.95,0.0462,0.011394329711570284,0.00888641419488027,0.996721
17,54,4,2,1,1,Average,0.9544,35.9,17.95,0.0462,0.011394329711570284,0.00888641419488027,0.99736
13,56,8,1,0,0,Average,0.9661,31.09,15.54,0.032,0.00846466318971037,0.008361885296412701,0.949927
13,56,8,1,0,0,Average,0.9661,31.09,15.54,0.032,0.00846466318971037,0.008361885296412701,0.938053
18,81,8,2,2,2,Excellent,0.9993,7.76,3.88,0.0004,0.001,0.0018134638102042155,0.92077
18,81,8,2,2,2,Excellent,0.9993,7.76,3.88,0.0004,0.001,0.0018134638102042155,0.925246
19,52,5,2,0,0,Poor,0.8622,80.9,40.45,0.1329,0.03443797855111885,0.02436597210674887,0.978278
19,52,5,2,0,0,Poor,0.8622,80.9,40.45,0.1329,0.03443797855111885,0.02436597210674887,0.97692
11,49,8,2,1,1,Good,0.9801,10.65,5.32,0.0154,0.0049715869254590705,0.003489641841210464,0.927441
11,49,8,2,1,1,Good,0.9801,10.65,5.32,0.0154,0.0049715869254590705,0.003489641841210464,0.939712
14,53,7,1,1,1,Excellent,0.9932,9.45,4.73,0.0092,0.00169182178609667,0.0015232156459328294,0.980264
14,53,7,1,1,1,Excellent,0.9932,9.45,4.73,0.0092,0.00169182178609667,0.0015232156459328294,0.969189
21,124,8,3,1,1,Poor,0.907,94.02,47.01,0.0899,0.023245666189998737,0.025772720995975974,0.882055
21,124,8,3,1,1,Poor,0.907,94.02,47.01,0.0899,0.023245666189998737,0.025772720995975974,0.863385
10,27,5,2,1,1,Excellent,0.9978,5.71,2.85,0.004,0.001,0.002451979222459661,0.993958
10,27,5,2,1,1,Excellent,0.9978,5.71,2.85,0.004,0.001,0.002451979222459661,0.990008
15,70,8,2,1,1,Poor,0.9321,64.88,32.44,0.0717,0.016965572210437235,0.026347191823682684,0.892798
15,70,8,2,1,1,Poor,0.9321,64.88,32.44,0.0717,0.016965572210437235,0.026347191823682684,0.871609
17,52,5,2,0,0,Poor,0.908,60.69,30.35,0.0948,0.02299596358899661,0.016232524156045012,0.988762
17,52,5,2,0,0,Poor,0.908,60.69,30.35,0.0948,0.02299596358899661,0.016232524156045012,0.9884
15,72,6,1,0,0,Excellent,0.9943,5.93,2.97,0.0079,0.0014188372260579563,0.0017380952289690185,0.983327
15,72,6,1,0,0,Excellent,0.9943,5.93,2.97,0.0079,0.0014188372260579563,0.0017380952289690185,0.979635
11,59,8,1,1,1,Average,0.9377,25.75,12.88,0.0646,0.01558156459820395,0.012349314992702417,0.958027
11,59,8,1,1,1,Average,0.9377,25.75,12.88,0.0646,0.01558156459820395,0.012349314992702417,0.95035
18,91,7,1,1,1,Average,0.9567,32.34,16.17,0.0412,0.010821374523255156,0.011605675277708274,0.96176
18,91,7,1,1,1,Average,0.9567,32.34,16.17,0.0412,0.010821374523255156,0.011605675277708274,0.959368
11,49,8,2,1,1,Average,0.9308,29.95,14.97,0.0689,0.017310554439703363,0.013654026907514964,0.916304
11,49,8,2,1,1,Average,0.9308,29.95,14.97,0.0689,0.017310554439703363,0.013654026907514964,0.9238
15,32,4,5,2,2,Excellent,0.9941,9.97,4.98,0.0029,0.0014668409400122595,0.001432266938819545,0.996519
15,32,4,5,2,2,Excellent,0.9941,9.97,4.98,0.0029,0.0014668409400122595,0.001432266938819545,0.994811
16,96,8,2,1,1,Excellent,0.9942,6.97,3.49,0.0022,0.0014511568658194807,0.0012043513222047334,0.915651
16,96,8,2,1,1,Excellent,0.9942,6.97,3.49,0.0022,0.0014511568658194807,0.0012043513222047334,0.91493
7,18,4,1,1,1,Good,0.99,12.41,6.21,0.0118,0.002510136031801946,0.0049703242247337775,0.986395
7,18,4,1,1,1,Good,0.99,12.41,6.21,0.0118,0.002510136031801946,0.0049703242247337775,0.987769
13,46,6,2,1,1,Excellent,0.9937,9.41,4.71,0.0085,0.0015786317914336379,0.0029124211830476717,0.98713
13,46,6,2,1,1,Excellent,0.9937,9.41,4.71,0.0085,0.0015786317914336379,0.0029124211830476717,0.990286
21,104,8,1,1,1,Average,0.9708,49.74,24.87,0.0338,0.007301228090118045,0.013867027664613575,0.915392
21,104,8,1,1,1,Average,0.9708,49.74,24.87,0.0338,0.007301228090118045,0.013867027664613575,0.906574
6,22,5,1,1,1,Excellent,0.9958,7.93,3.97,0.0033,0.0010489144859205657,0.0020994808692918272,0.995546
6,22,5,1,1,1,Excellent,0.9958,7.93,3.97,0.0033,0.0010489144859205657,0.0020994808692918272,0.996773
18,57,5,2,1,1,Average,0.9395,34.17,17.08,0.0581,0.015118668158727616,0.009269193459930474,0.97789
18,57,5,2,1,1,Average,0.9395,34.17,17.08,0.0581,0.015118668158727616,0.009269193459930474,0.97624
9,42,8,1,1,1,Poor,0.8612,95.83,47.92,0.1406,0.03469532353346724,0.020876421149958465,0.931473
9,42,8,1,1,1,Poor,0.8612,95.83,47.92,0.1406,0.03469532353346724,0.020876421149958465,0.911226
17,90,8,2,1,1,Good,0.9895,18.86,9.43,0.0115,0.002622031188598689,0.006234054449891259,0.914168
17,90,8,2,1,1,Good,0.9895,18.86,9.43,0.0115,0.002622031188598689,0.006234054449891259,0.918296
15,79,8,2,1,1,Excellent,0.9967,7.7,3.85,0.0023,0.001,0.001954693769558523,0.921428
15,79,8,2,1,1,Excellent,0.9967,7.7,3.85,0.0023,0.001,0.001954693769558523,0.9105
12,78,7,1,1,1,Good,0.984,18.15,9.07,0.0132,0.00399942651906296,0.005407858327205556,0.97539
12,78,7,1,1,1,Good,0.984,18.15,9.07,0.0132,0.00399942651906296,0.005407858327205556,0.973328
20,60,5,2,2,2,Average,0.9492,30.06,15.03,0.0467,0.01270212793819292,0.014470223011760881,0.9913
20,60,5,2,2,2,Average,0.9492,30.06,15.03,0.0467,0.01270212793819292,0.014470223011760881,0.990821
10,40,6,1,1,1,Poor,0.9252,97.03,48.52,0.0734,0.018689978812005098,0.015318813150154624,0.973181
10,40,6,1,1,1,Poor,0.9252,97.03,48.52,0.0734,0.018689978812005098,0.015318813150154624,0.975056
13,47,6,1,1,1,Poor,0.9004,96.78,48.39,0.1043,0.024907670741756233,0.0261563571594311,0.964185
13,47,6,1,1,1,Poor,0.9004,96.78,48.39,0.1043,0.024907670741756233,0.0261563571594311,0.972982
9,41,8,2,2,2,Excellent,0.9992,8.73,4.37,0.0043,0.001,0.0028776904350840825,0.971832
9,41,8,2,2,2,Excellent,0.9992,8.73,4.37,0.0043,0.001,0.0028776904350840825,0.982025
18,74,6,1,0,0,Poor,0.9266,94.23,47.11,0.0771,0.018339506942455508,0.015409042841153306,0.954411
18,74,6,1,0,0,Poor,0.9266,94.23,47.11,0.0771,0.018339506942455508,0.015409042841153306,0.966479
20,60,5,2,1,1,Excellent,0.9885,6.6,3.3,0.0075,0.0028630388762814207,0.001351016309374491,0.990637
20,60,5,2,1,1,Excellent,0.9885,6.6,3.3,0.0075,0.0028630388762814207,0.001351016309374491,0.989827
11,77,8,1,1,1,Poor,0.8946,78.6,39.3,0.1088,0.026339143170523577,0.021367103393716957,0.928042
11,77,8,1,1,1,Poor,0.8946,78.6,39.3,0.1088,0.026339143170523577,0.021367103393716957,0.916086
